Train_Acc,Test_Acc,Train_Loss,Test_Loss,model
-0.12318880324537321,-0.2075950138612427,0.9180885,"tensor(1.0836, grad_fn=<DivBackward0>)",
-0.11943456733171966,-0.20855516547235675,0.9165833,"tensor(1.0858, grad_fn=<DivBackward0>)",
-0.10914967264485056,-0.20123306629128818,0.9163833,"tensor(1.0862, grad_fn=<DivBackward0>)",
-0.12404900711890311,-0.21493106942672738,0.9171903,"tensor(1.0859, grad_fn=<DivBackward0>)",
-0.11610595088739872,-0.20297270155231747,0.9166818,"tensor(1.0846, grad_fn=<DivBackward0>)",
-0.1131653424947899,-0.20954584792119685,0.9159264,"tensor(1.0886, grad_fn=<DivBackward0>)",
-0.12425403792055661,-0.2100524569882555,0.91610587,"tensor(1.0859, grad_fn=<DivBackward0>)",
-0.12207201087460813,-0.21280893294906075,0.9159196,"tensor(1.0840, grad_fn=<DivBackward0>)",
-0.10802895364277959,-0.2063571389206106,0.915595,"tensor(1.0893, grad_fn=<DivBackward0>)",
-0.11605001303808311,-0.20372803906108075,0.91524184,"tensor(1.0866, grad_fn=<DivBackward0>)",
-0.13206041990751363,-0.22700512084360694,0.915413,"tensor(1.0856, grad_fn=<DivBackward0>)",
-0.10851857594217171,-0.19962612619269834,0.915572,"tensor(1.0891, grad_fn=<DivBackward0>)",
-0.12139216094566173,-0.21396946551518026,0.9150706,"tensor(1.0870, grad_fn=<DivBackward0>)",
-0.12149195483328783,-0.21538650842987014,0.91423136,"tensor(1.0860, grad_fn=<DivBackward0>)",
-0.11106635537884395,-0.20700242633186589,0.914537,"tensor(1.0905, grad_fn=<DivBackward0>)",
-0.1174276101763231,-0.21581213245708766,0.91422534,"tensor(1.0884, grad_fn=<DivBackward0>)",
-0.12409743529414793,-0.21796079742405003,0.9136462,"tensor(1.0871, grad_fn=<DivBackward0>)",
-0.11904280761961059,-0.2184080858609786,0.9135703,"tensor(1.0917, grad_fn=<DivBackward0>)",
-0.11139369896597145,-0.21105088833897712,0.91379094,"tensor(1.0904, grad_fn=<DivBackward0>)",
-0.12970383806628089,-0.2308847783894046,0.91416717,"tensor(1.0910, grad_fn=<DivBackward0>)",
-0.11653167503550398,-0.21291453913644157,0.9138599,"tensor(1.0899, grad_fn=<DivBackward0>)",
-0.12249966791492894,-0.2280715742407055,0.9137804,"tensor(1.0921, grad_fn=<DivBackward0>)",
-0.11205025716459248,-0.20534950940427132,0.9137269,"tensor(1.0900, grad_fn=<DivBackward0>)",
-0.11841598733824078,-0.22190363126724966,0.9134633,"tensor(1.0902, grad_fn=<DivBackward0>)",
-0.11750113136393492,-0.21959661308295916,0.91257966,"tensor(1.0910, grad_fn=<DivBackward0>)",
-0.11609008484305204,-0.21773920530502905,0.91197443,"tensor(1.0916, grad_fn=<DivBackward0>)",
-0.12142351416368398,-0.23182009605596515,0.91198134,"tensor(1.0925, grad_fn=<DivBackward0>)",
-0.11488527314153273,-0.21505279627940793,0.91235346,"tensor(1.0921, grad_fn=<DivBackward0>)",
-0.12328916981704491,-0.23198766583259997,0.9122593,"tensor(1.0945, grad_fn=<DivBackward0>)",
-0.11792807265545041,-0.21972670984814632,0.91231996,"tensor(1.0908, grad_fn=<DivBackward0>)",
-0.12352365669591701,-0.22717779349914066,0.912512,"tensor(1.0932, grad_fn=<DivBackward0>)",
-0.11349904590233073,-0.2162599139651378,0.91198486,"tensor(1.0916, grad_fn=<DivBackward0>)",
-0.11571051395370154,-0.21924598265381207,0.9111917,"tensor(1.0916, grad_fn=<DivBackward0>)",
-0.1173836211928912,-0.22062301891516722,0.91064584,"tensor(1.0933, grad_fn=<DivBackward0>)",
